user_id,group_size,age_group,thrill_preference,visit_duration_hours,budget_level
USR_03196,3,kids,0.36,5.3,medium
USR_03197,5,mixed,0.53,6.7,medium
USR_03198,4,kids,0.25,5.7,medium
USR_03199,6,adults,0.8,7.5,medium
USR_03200,6,kids,0.18,8.9,low
USR_03201,6,kids,0.3,8.0,medium
USR_03202,6,mixed,0.6,7.9,low
USR_03203,3,mixed,0.73,6.1,high
USR_03204,1,adults,0.82,2.0,low
USR_03205,4,kids,0.27,3.5,medium
USR_03206,3,kids,0.16,6.9,low
USR_03207,6,kids,0.25,6.2,low
USR_03208,1,kids,0.54,2.6,medium
USR_03209,5,kids,0.25,6.3,low
USR_03210,5,mixed,0.66,6.7,low
USR_03211,5,mixed,0.51,7.3,medium
USR_03212,6,kids,0.31,8.9,low
USR_03213,5,mixed,0.72,7.8,low
USR_03214,2,mixed,0.34,4.1,high
USR_03215,4,mixed,0.57,6.9,medium
USR_03216,4,kids,0.28,6.2,high
USR_03217,6,kids,0.21,8.1,high
USR_03218,2,adults,0.62,2.8,medium
USR_03219,3,kids,0.54,2.4,low
USR_03220,3,mixed,0.6,4.9,medium
USR_03221,5,mixed,0.44,6.4,high
USR_03222,1,adults,0.62,4.4,medium
USR_03223,3,mixed,0.37,4.6,medium
USR_03224,1,adults,0.69,3.2,low
USR_03225,4,kids,0.34,8.3,high
USR_03226,1,adults,0.48,2.0,medium
USR_03227,4,mixed,0.76,5.8,high
USR_03228,2,mixed,0.44,3.8,low
USR_03229,2,adults,0.42,4.0,low
USR_03230,6,kids,0.49,8.1,low
USR_03231,6,kids,0.52,8.3,medium
USR_03232,5,kids,0.37,6.1,low
USR_03233,3,mixed,0.36,4.8,low
USR_03234,5,mixed,0.59,7.9,high
USR_03235,4,kids,0.32,3.4,low
USR_03236,5,mixed,0.75,7.3,high
USR_03237,1,adults,0.43,3.6,medium
USR_03238,4,mixed,0.49,7.3,high
USR_03239,6,adults,0.64,6.2,medium
USR_03240,2,adults,0.5,3.6,high
USR_03241,6,adults,0.51,8.0,high
USR_03242,3,kids,0.18,6.8,low
USR_03243,4,kids,0.3,4.2,low
USR_03244,4,mixed,0.35,6.6,low
USR_03245,1,kids,0.42,5.2,medium
USR_03246,3,mixed,0.77,6.0,high
USR_03247,2,adults,0.68,3.3,medium
USR_03248,4,mixed,0.46,6.3,medium
USR_03249,4,mixed,0.67,5.4,low
USR_03250,1,adults,0.69,3.3,high
USR_03251,5,mixed,0.76,6.7,high
USR_03252,2,adults,0.47,4.1,low
USR_03253,6,kids,0.43,8.4,medium
USR_03254,3,kids,0.36,4.0,low
USR_03255,4,mixed,0.76,5.6,medium
USR_03256,4,adults,0.89,6.5,medium
USR_03257,6,mixed,0.72,6.6,low
USR_03258,2,kids,0.15,3.7,medium
USR_03259,5,kids,0.18,5.6,medium
USR_03260,4,mixed,0.52,4.8,medium
USR_03261,2,mixed,0.31,7.3,medium
USR_03262,6,mixed,0.33,6.6,low
USR_03263,1,adults,0.66,4.9,medium
USR_03264,5,mixed,0.49,8.5,medium
USR_03265,3,mixed,0.73,4.7,medium
USR_03266,4,mixed,0.67,5.6,low
USR_03267,2,adults,0.91,4.2,medium
USR_03268,1,mixed,0.64,2.4,high
USR_03269,3,kids,0.1,2.5,low
USR_03270,2,adults,0.51,4.2,medium
USR_03271,2,mixed,0.61,3.1,low
USR_03272,3,kids,0.35,7.2,medium
USR_03273,1,mixed,0.53,2.5,low
USR_03274,6,kids,0.55,9.6,medium
USR_03275,1,adults,0.76,2.7,medium
USR_03276,5,kids,0.4,8.8,medium
USR_03277,4,kids,0.6,6.3,medium
USR_03278,3,mixed,0.65,5.6,medium
USR_03279,6,kids,0.26,6.7,medium
USR_03280,3,kids,0.19,5.1,low
USR_03281,3,kids,0.55,6.4,low
USR_03282,1,adults,0.43,4.1,high
USR_03283,4,mixed,0.79,4.8,low
USR_03284,5,kids,0.59,6.2,medium
USR_03285,2,adults,0.68,7.0,high
USR_03286,2,kids,0.53,4.6,low
USR_03287,3,mixed,0.68,6.6,medium
USR_03288,4,mixed,0.53,6.1,medium
USR_03289,6,kids,0.45,8.3,high
USR_03290,1,adults,0.78,4.8,high
USR_03291,4,mixed,0.43,7.0,medium
USR_03292,4,mixed,0.35,4.9,low
USR_03293,1,adults,0.48,4.9,medium
USR_03294,3,mixed,0.45,5.3,medium
USR_03295,4,kids,0.18,2.8,medium
USR_03296,2,adults,0.79,4.7,low
USR_03297,1,mixed,0.75,2.0,low
USR_03298,6,mixed,0.35,8.3,medium
USR_03299,5,kids,0.29,7.6,medium
USR_03300,3,mixed,0.4,5.3,medium
USR_03301,1,adults,0.77,4.0,medium
USR_03302,5,kids,0.32,8.8,high
USR_03303,5,mixed,0.3,5.9,medium
USR_03304,6,mixed,0.41,7.8,low
USR_03305,4,mixed,0.55,6.6,low
USR_03306,6,kids,0.41,8.9,low
USR_03307,4,kids,0.42,5.4,high
USR_03308,4,mixed,0.48,6.2,medium
USR_03309,1,adults,0.97,2.1,medium
USR_03310,1,mixed,0.53,2.1,medium
USR_03311,3,adults,0.84,5.3,medium
USR_03312,4,mixed,0.67,6.8,high
USR_03313,5,kids,0.21,7.9,medium
USR_03314,2,mixed,0.35,3.2,low
USR_03315,3,kids,0.4,4.2,low
USR_03316,1,adults,0.89,3.6,medium
USR_03317,6,kids,0.2,7.3,high
USR_03318,3,kids,0.36,4.0,medium
USR_03319,3,adults,0.82,7.2,high
USR_03320,3,kids,0.36,4.2,medium
USR_03321,3,kids,0.22,5.8,low
USR_03322,2,kids,0.12,4.3,low
USR_03323,6,kids,0.39,4.9,low
USR_03324,6,mixed,0.55,7.9,medium
USR_03325,6,kids,0.19,7.4,low
USR_03326,4,kids,0.26,6.2,medium
USR_03327,5,adults,0.41,6.3,medium
USR_03328,6,kids,0.58,6.2,medium
USR_03329,3,mixed,0.72,6.0,low
USR_03330,3,kids,0.51,4.8,medium
USR_03331,6,kids,0.31,6.2,medium
USR_03332,6,kids,0.55,7.8,medium
USR_03333,3,kids,0.34,5.0,high
USR_03334,4,kids,0.39,4.1,low
USR_03335,1,mixed,0.74,3.8,high
USR_03336,1,adults,0.92,2.5,medium
USR_03337,6,kids,0.38,6.2,medium
USR_03338,2,adults,0.95,5.1,medium
USR_03339,6,adults,0.91,7.2,medium
USR_03340,6,adults,0.84,8.3,low
USR_03341,1,mixed,0.62,2.3,medium
USR_03342,3,mixed,0.63,2.8,medium
USR_03343,6,kids,0.3,7.5,medium
USR_03344,3,kids,0.36,7.1,medium
USR_03345,3,mixed,0.63,6.5,high
USR_03346,2,adults,0.49,8.0,medium
USR_03347,3,kids,0.27,4.8,low
USR_03348,1,adults,0.54,3.6,medium
USR_03349,4,adults,0.98,3.1,medium
USR_03350,4,mixed,0.6,6.2,medium
USR_03351,5,kids,0.52,6.7,medium
USR_03352,6,mixed,0.74,7.8,high
USR_03353,1,adults,0.53,2.6,low
USR_03354,3,kids,0.59,4.8,medium
USR_03355,4,kids,0.57,6.5,high
USR_03356,1,adults,0.42,6.8,high
USR_03357,4,kids,0.17,5.3,medium
USR_03358,3,mixed,0.67,6.1,high
USR_03359,4,kids,0.12,4.7,low
USR_03360,6,mixed,0.54,9.2,high
USR_03361,6,kids,0.3,7.5,medium
USR_03362,5,kids,0.57,5.7,low
USR_03363,5,mixed,0.64,3.7,low
USR_03364,4,mixed,0.38,6.0,medium
USR_03365,1,kids,0.38,2.4,low
USR_03366,6,adults,0.41,7.2,medium
USR_03367,1,adults,0.98,2.0,low
USR_03368,1,adults,0.85,4.5,low
USR_03369,4,mixed,0.79,6.7,medium
USR_03370,1,kids,0.17,5.0,medium
USR_03371,6,mixed,0.6,8.7,medium
USR_03372,3,mixed,0.63,5.6,medium
USR_03373,5,mixed,0.51,6.1,high
USR_03374,3,kids,0.18,7.1,medium
USR_03375,1,adults,0.97,2.2,medium
USR_03376,3,mixed,0.62,4.6,medium
USR_03377,6,mixed,0.55,7.6,low
USR_03378,6,kids,0.27,7.7,low
USR_03379,1,adults,0.69,4.0,medium
USR_03380,4,kids,0.26,6.2,high
USR_03381,3,kids,0.6,3.7,low
USR_03382,4,adults,0.73,8.2,low
USR_03383,4,kids,0.41,5.2,low
USR_03384,2,adults,0.93,4.9,high
USR_03385,1,adults,0.45,2.4,medium
USR_03386,5,mixed,0.32,6.3,low
USR_03387,6,mixed,0.69,7.5,medium
USR_03388,6,kids,0.3,7.3,medium
USR_03389,1,adults,0.82,3.8,medium
USR_03390,5,kids,0.41,8.1,low
USR_03391,6,mixed,0.44,7.6,high
USR_03392,1,adults,0.41,3.4,medium
USR_03393,6,adults,0.51,6.5,medium
USR_03394,4,kids,0.22,5.6,low
USR_03395,3,kids,0.25,4.2,medium
USR_03396,3,mixed,0.49,4.3,medium
USR_03397,6,kids,0.37,5.5,medium
USR_03398,2,adults,0.58,3.7,low
USR_03399,5,kids,0.46,7.0,medium
USR_03400,5,mixed,0.32,8.2,low
USR_03401,5,mixed,0.72,7.1,medium
USR_03402,4,adults,0.63,6.2,high
USR_03403,5,kids,0.49,4.9,medium
USR_03404,3,kids,0.43,3.4,medium
USR_03405,4,kids,0.44,4.1,medium
USR_03406,1,kids,0.34,5.6,medium
USR_03407,5,adults,0.61,7.8,high
USR_03408,5,kids,0.14,5.3,low
USR_03409,1,adults,0.43,2.1,medium
USR_03410,5,kids,0.13,5.5,medium
USR_03411,1,adults,0.95,2.6,medium
USR_03412,4,kids,0.39,7.3,medium
USR_03413,3,kids,0.47,4.9,medium
USR_03414,1,adults,0.85,2.6,high
USR_03415,2,kids,0.56,7.9,high
USR_03416,1,kids,0.59,2.0,medium
USR_03417,5,kids,0.4,5.8,medium
USR_03418,4,mixed,0.63,8.3,high
USR_03419,6,mixed,0.61,7.3,low
USR_03420,4,kids,0.26,4.6,low
USR_03421,6,mixed,0.56,5.8,medium
USR_03422,1,adults,0.43,3.1,high
USR_03423,3,kids,0.58,4.8,high
USR_03424,2,adults,0.52,4.1,medium
USR_03425,4,kids,0.23,5.4,low
USR_03426,5,mixed,0.55,6.3,medium
USR_03427,6,kids,0.25,6.8,low
USR_03428,5,kids,0.32,4.7,low
USR_03429,3,kids,0.26,5.3,medium
USR_03430,6,mixed,0.77,8.3,low
USR_03431,4,kids,0.41,6.5,high
USR_03432,1,adults,0.86,3.1,medium
USR_03433,5,mixed,0.71,6.6,medium
USR_03434,3,kids,0.51,5.7,low
USR_03435,4,kids,0.12,4.6,medium
USR_03436,4,mixed,0.66,6.9,low
USR_03437,4,kids,0.49,7.2,high
USR_03438,4,kids,0.37,6.7,high
USR_03439,6,mixed,0.59,8.8,medium
USR_03440,4,kids,0.13,3.8,low
USR_03441,5,kids,0.23,8.1,high
USR_03442,3,kids,0.42,5.4,medium
USR_03443,6,kids,0.53,5.7,low
USR_03444,4,mixed,0.62,6.3,medium
USR_03445,2,adults,0.6,5.4,high
USR_03446,2,adults,0.79,3.4,low
USR_03447,3,mixed,0.49,5.4,low
USR_03448,1,adults,0.46,3.6,high
USR_03449,1,adults,0.42,3.1,low
USR_03450,6,kids,0.55,6.6,low
USR_03451,6,kids,0.49,6.6,medium
USR_03452,6,adults,0.73,8.9,high
USR_03453,1,mixed,0.55,3.1,medium
USR_03454,2,adults,0.99,3.3,high
USR_03455,1,adults,0.58,2.0,medium
USR_03456,5,kids,0.16,6.9,low
USR_03457,4,kids,0.5,5.2,high
USR_03458,6,kids,0.19,7.6,medium
USR_03459,2,adults,0.43,3.7,low
USR_03460,3,mixed,0.57,4.5,medium
USR_03461,3,mixed,0.47,7.2,medium
USR_03462,4,kids,0.34,5.4,low
USR_03463,2,adults,0.62,4.5,low
USR_03464,1,adults,0.41,3.6,medium
USR_03465,1,mixed,0.62,4.0,high
USR_03466,5,mixed,0.69,6.5,medium
USR_03467,5,adults,0.44,9.3,high
USR_03468,1,adults,0.62,4.1,low
USR_03469,3,mixed,0.58,6.7,low
USR_03470,6,kids,0.56,7.1,low
USR_03471,3,mixed,0.74,3.3,low
USR_03472,5,kids,0.36,5.5,low
USR_03473,4,kids,0.5,4.3,medium
USR_03474,1,adults,0.99,5.2,high
USR_03475,5,kids,0.36,6.8,high
USR_03476,5,kids,0.22,2.3,low
USR_03477,6,kids,0.48,10.0,high
USR_03478,1,adults,0.7,2.6,medium
USR_03479,6,kids,0.53,6.1,low
USR_03480,1,adults,0.99,6.3,high
USR_03481,6,kids,0.42,5.9,medium
USR_03482,3,kids,0.46,5.8,low
USR_03483,4,adults,0.41,5.0,medium
USR_03484,4,kids,0.29,3.6,low
USR_03485,1,adults,0.99,5.3,medium
USR_03486,2,adults,0.71,5.2,medium
USR_03487,5,mixed,0.48,8.6,high
USR_03488,5,mixed,0.51,6.4,low
USR_03489,1,adults,0.61,4.0,medium
USR_03490,6,mixed,0.56,5.8,medium
USR_03491,2,mixed,0.66,4.2,medium
USR_03492,3,mixed,0.32,3.8,medium
USR_03493,6,mixed,0.58,5.6,medium
USR_03494,6,mixed,0.36,8.8,high
USR_03495,1,mixed,0.46,5.7,high
USR_03496,1,adults,0.72,3.8,high
USR_03497,5,kids,0.54,7.2,high
USR_03498,1,adults,0.65,2.0,medium
USR_03499,1,mixed,0.65,4.3,high
USR_03500,1,adults,0.47,4.2,medium
USR_03501,5,adults,0.56,7.4,medium
USR_03502,3,kids,0.45,5.6,medium
USR_03503,3,kids,0.27,4.2,medium
USR_03504,1,mixed,0.43,2.0,low
USR_03505,5,kids,0.17,8.5,high
USR_03506,3,kids,0.18,5.9,medium
USR_03507,6,kids,0.12,6.6,low
USR_03508,3,kids,0.55,4.4,medium
USR_03509,3,kids,0.37,5.8,low
USR_03510,5,kids,0.45,5.6,low
USR_03511,6,kids,0.51,7.7,low
USR_03512,5,adults,0.93,6.3,medium
USR_03513,1,kids,0.54,2.0,medium
USR_03514,4,kids,0.58,7.6,medium
USR_03515,3,mixed,0.39,5.0,medium
USR_03516,4,kids,0.58,4.8,medium
USR_03517,5,kids,0.46,4.8,medium
USR_03518,5,kids,0.14,5.0,medium
USR_03519,5,adults,0.41,6.1,medium
USR_03520,4,adults,0.54,7.5,low
USR_03521,5,kids,0.55,5.3,low
USR_03522,1,adults,0.42,5.0,medium
USR_03523,5,kids,0.39,6.3,medium
USR_03524,2,adults,0.74,2.2,low
USR_03525,4,mixed,0.63,4.6,low
USR_03526,2,adults,0.76,3.6,high
USR_03527,5,mixed,0.43,6.5,high
USR_03528,1,adults,0.97,2.2,medium
USR_03529,3,adults,0.4,2.6,medium
USR_03530,6,mixed,0.56,9.1,medium
USR_03531,6,kids,0.2,8.6,high
USR_03532,5,mixed,0.32,6.7,high
USR_03533,1,mixed,0.71,3.1,low
USR_03534,4,kids,0.14,5.7,high
USR_03535,2,adults,0.71,2.0,low
USR_03536,2,kids,0.12,7.1,low
USR_03537,2,adults,0.85,4.3,medium
USR_03538,4,kids,0.37,5.0,medium
USR_03539,6,kids,0.4,6.0,high
USR_03540,1,mixed,0.8,2.0,low
USR_03541,4,mixed,0.49,7.7,medium
USR_03542,2,kids,0.52,6.9,high
USR_03543,5,mixed,0.69,8.4,high
USR_03544,3,kids,0.17,3.1,low
USR_03545,4,mixed,0.38,7.5,medium
USR_03546,4,mixed,0.52,6.2,medium
USR_03547,1,adults,0.63,3.6,low
USR_03548,1,adults,0.69,4.8,high
USR_03549,4,kids,0.55,4.9,high
USR_03550,2,adults,0.9,2.2,low
USR_03551,3,mixed,0.76,3.8,low
USR_03552,1,adults,0.58,3.6,low
USR_03553,2,kids,0.42,3.4,high
USR_03554,5,kids,0.44,5.8,low
USR_03555,1,kids,0.5,3.1,medium
USR_03556,2,mixed,0.75,5.1,medium
USR_03557,2,adults,0.44,4.9,medium
USR_03558,3,adults,0.72,3.2,low
USR_03559,3,kids,0.55,6.1,low
USR_03560,5,mixed,0.45,6.1,high
USR_03561,2,mixed,0.51,6.4,high
USR_03562,6,mixed,0.63,6.6,medium
USR_03563,2,adults,0.85,3.8,low
USR_03564,3,kids,0.6,5.2,medium
USR_03565,6,mixed,0.69,7.5,medium
USR_03566,1,adults,0.83,3.6,low
USR_03567,1,mixed,0.46,4.8,high
USR_03568,4,mixed,0.63,6.6,medium
USR_03569,3,adults,0.79,5.0,low
USR_03570,4,kids,0.26,5.2,high
USR_03571,6,mixed,0.42,8.6,high
USR_03572,3,adults,0.96,3.7,low
USR_03573,5,mixed,0.7,5.2,medium
USR_03574,2,adults,0.99,3.8,medium
USR_03575,5,kids,0.51,6.7,medium
USR_03576,6,kids,0.25,7.1,low
USR_03577,3,mixed,0.59,6.2,medium
USR_03578,6,mixed,0.71,9.9,high
USR_03579,2,kids,0.44,4.5,medium
USR_03580,1,adults,0.82,3.4,low
USR_03581,1,adults,0.68,3.4,medium
USR_03582,6,mixed,0.71,8.2,medium
USR_03583,4,mixed,0.32,7.3,high
USR_03584,3,adults,0.45,4.8,medium
USR_03585,3,mixed,0.62,7.0,low
USR_03586,1,adults,0.87,2.1,low
USR_03587,5,mixed,0.63,8.2,medium
USR_03588,2,mixed,0.62,2.0,low
USR_03589,5,kids,0.35,7.5,medium
USR_03590,5,kids,0.51,7.7,low
USR_03591,6,kids,0.47,5.0,medium
USR_03592,1,adults,0.78,3.5,medium
USR_03593,1,mixed,0.62,5.2,high
USR_03594,1,adults,0.66,4.6,high
USR_03595,6,kids,0.59,7.3,low
USR_03596,4,kids,0.38,5.9,medium
USR_03597,5,mixed,0.57,4.7,low
USR_03598,6,kids,0.22,10.0,medium
USR_03599,3,mixed,0.53,4.3,medium
USR_03600,2,adults,0.44,5.6,high
USR_03601,4,kids,0.1,5.9,high
USR_03602,3,kids,0.52,2.2,medium
USR_03603,5,kids,0.45,5.4,medium
USR_03604,1,adults,0.84,2.6,high
USR_03605,5,kids,0.13,8.8,high
USR_03606,6,mixed,0.69,6.1,low
USR_03607,2,adults,0.46,3.5,medium
USR_03608,6,kids,0.53,6.0,medium
USR_03609,4,kids,0.24,5.3,low
USR_03610,4,adults,0.53,4.3,low
USR_03611,2,adults,0.92,4.8,low
USR_03612,3,kids,0.28,5.3,medium
USR_03613,3,mixed,0.47,3.7,low
USR_03614,4,mixed,0.59,6.2,low
USR_03615,4,mixed,0.47,5.2,low
USR_03616,1,adults,0.55,4.3,high
USR_03617,3,kids,0.55,4.1,high
USR_03618,2,adults,0.88,4.0,medium
USR_03619,3,adults,0.75,5.3,medium
USR_03620,1,adults,0.55,5.9,high
USR_03621,6,kids,0.57,5.9,low
USR_03622,4,adults,0.43,7.9,low
USR_03623,4,adults,0.82,5.9,low
USR_03624,1,kids,0.34,2.0,low
USR_03625,2,mixed,0.58,3.1,medium
USR_03626,4,adults,0.96,8.4,high
USR_03627,5,kids,0.58,8.0,medium
USR_03628,4,mixed,0.68,5.7,medium
USR_03629,5,mixed,0.71,7.7,high
USR_03630,1,adults,0.88,2.0,low
USR_03631,1,adults,0.68,4.4,low
USR_03632,4,adults,0.45,4.5,medium
USR_03633,3,kids,0.31,5.9,medium
USR_03634,5,mixed,0.37,7.6,low
USR_03635,2,adults,0.43,4.2,medium
USR_03636,4,kids,0.23,6.9,medium
USR_03637,2,adults,0.69,6.3,medium
USR_03638,4,kids,0.5,6.0,medium
USR_03639,3,mixed,0.73,4.7,medium
USR_03640,3,mixed,0.31,4.3,low
USR_03641,3,kids,0.18,4.0,medium
USR_03642,6,kids,0.12,5.9,low
USR_03643,3,kids,0.18,6.4,high
USR_03644,1,adults,0.53,3.1,medium
USR_03645,1,mixed,0.67,3.7,medium
USR_03646,6,kids,0.23,5.5,medium
USR_03647,5,kids,0.54,6.4,medium
USR_03648,2,adults,0.91,5.3,medium
USR_03649,4,kids,0.46,5.4,high
USR_03650,4,kids,0.12,6.7,high
USR_03651,6,kids,0.28,5.1,medium
USR_03652,1,mixed,0.7,2.0,low
USR_03653,4,adults,0.81,6.7,medium
USR_03654,1,mixed,0.38,2.9,medium
USR_03655,5,kids,0.54,8.2,low
USR_03656,2,adults,0.73,4.1,low
USR_03657,5,mixed,0.32,8.1,high
USR_03658,6,mixed,0.35,5.5,low
USR_03659,3,adults,0.74,4.4,medium
USR_03660,3,kids,0.14,4.0,medium
USR_03661,3,kids,0.42,3.6,medium
USR_03662,5,mixed,0.4,6.8,low
USR_03663,4,mixed,0.42,7.7,high
USR_03664,2,mixed,0.71,4.6,medium
USR_03665,3,mixed,0.55,3.9,medium
USR_03666,6,adults,0.81,7.7,medium
USR_03667,6,mixed,0.53,5.0,medium
USR_03668,3,adults,0.99,7.5,high
USR_03669,3,adults,0.45,3.3,medium
USR_03670,2,mixed,0.58,2.8,medium
USR_03671,3,kids,0.47,6.0,high
USR_03672,2,adults,0.78,4.3,medium
USR_03673,6,mixed,0.46,6.7,low
USR_03674,3,kids,0.44,3.1,low
USR_03675,5,mixed,0.77,8.9,high
USR_03676,5,kids,0.22,4.5,medium
USR_03677,6,kids,0.47,5.5,medium
USR_03678,2,mixed,0.48,4.0,medium
USR_03679,5,kids,0.25,4.5,low
USR_03680,2,adults,0.76,5.6,medium
USR_03681,5,kids,0.45,4.6,low
USR_03682,5,mixed,0.65,8.4,medium
USR_03683,2,adults,0.79,5.3,medium
USR_03684,4,mixed,0.65,7.2,medium
USR_03685,5,kids,0.22,8.8,medium
USR_03686,3,adults,0.55,6.0,high
USR_03687,6,kids,0.15,6.1,medium
USR_03688,4,kids,0.43,5.1,low
USR_03689,2,adults,0.51,2.9,low
USR_03690,4,kids,0.28,4.8,medium
USR_03691,1,adults,0.75,4.5,high
USR_03692,1,adults,0.76,3.9,high
USR_03693,5,kids,0.25,6.6,high
USR_03694,5,mixed,0.72,6.2,medium
USR_03695,3,kids,0.25,5.6,medium
USR_03696,6,kids,0.24,8.4,medium
USR_03697,4,mixed,0.66,3.3,low
USR_03698,1,kids,0.58,2.4,low
USR_03699,5,kids,0.14,7.3,high
USR_03700,6,kids,0.34,5.4,low
USR_03701,4,adults,0.65,5.1,low
USR_03702,5,kids,0.15,6.2,low
USR_03703,5,adults,0.54,8.1,high
USR_03704,1,adults,0.67,3.4,medium
USR_03705,1,mixed,0.54,2.2,medium
USR_03706,5,kids,0.43,9.9,high
USR_03707,2,kids,0.45,5.1,medium
USR_03708,5,kids,0.17,7.2,medium
USR_03709,6,mixed,0.73,8.0,low
USR_03710,5,kids,0.44,6.3,low
USR_03711,3,kids,0.54,7.4,high
USR_03712,3,mixed,0.45,5.0,medium
USR_03713,3,mixed,0.55,4.9,medium
USR_03714,2,kids,0.53,4.9,medium
USR_03715,2,adults,0.79,6.0,medium
USR_03716,5,mixed,0.67,7.8,low
USR_03717,3,kids,0.57,5.1,low
USR_03718,2,kids,0.46,4.2,low
USR_03719,1,kids,0.56,3.6,low
USR_03720,5,kids,0.5,8.7,high
USR_03721,6,mixed,0.54,8.4,low
USR_03722,4,mixed,0.6,4.9,low
USR_03723,5,kids,0.25,8.1,medium
USR_03724,4,mixed,0.49,7.1,high
USR_03725,3,kids,0.26,5.2,low
USR_03726,4,mixed,0.78,6.9,low
USR_03727,3,kids,0.45,5.8,medium
USR_03728,1,adults,0.56,4.4,medium
USR_03729,4,kids,0.24,5.2,medium
USR_03730,5,mixed,0.67,9.3,high
USR_03731,3,mixed,0.45,6.7,high
USR_03732,5,adults,0.88,6.7,medium
USR_03733,2,adults,0.58,5.4,medium
USR_03734,3,kids,0.26,8.0,medium
USR_03735,4,mixed,0.71,3.8,low
USR_03736,3,mixed,0.35,4.9,high
USR_03737,5,kids,0.43,9.7,medium
USR_03738,1,adults,0.98,3.3,low
USR_03739,3,mixed,0.73,5.1,medium
USR_03740,4,kids,0.32,5.1,low
USR_03741,2,mixed,0.49,5.6,medium
USR_03742,6,mixed,0.63,10.0,medium
USR_03743,1,mixed,0.35,2.5,medium
USR_03744,2,adults,0.83,5.0,high
USR_03745,3,kids,0.15,4.0,low
USR_03746,5,mixed,0.41,7.4,medium
USR_03747,5,mixed,0.45,8.0,medium
USR_03748,4,kids,0.39,7.6,medium
USR_03749,5,mixed,0.44,7.4,medium
USR_03750,1,adults,0.78,6.3,medium
USR_03751,5,mixed,0.57,5.8,medium
USR_03752,4,kids,0.46,4.2,low
USR_03753,6,mixed,0.66,10.0,high
USR_03754,3,kids,0.39,5.0,medium
USR_03755,3,kids,0.39,3.2,medium
USR_03756,5,adults,0.5,5.6,low
USR_03757,2,mixed,0.69,3.9,low
USR_03758,3,kids,0.17,4.1,medium
USR_03759,6,kids,0.39,7.1,high
USR_03760,5,kids,0.15,6.3,medium
USR_03761,4,mixed,0.5,5.4,high
USR_03762,6,mixed,0.34,8.1,medium
USR_03763,5,mixed,0.67,4.2,medium
USR_03764,6,mixed,0.33,6.9,low
USR_03765,3,mixed,0.39,6.5,high
USR_03766,4,kids,0.57,5.1,low
USR_03767,5,kids,0.46,8.8,high
USR_03768,1,adults,0.75,2.7,high
USR_03769,4,adults,0.68,5.9,high
USR_03770,1,mixed,0.66,2.9,medium
USR_03771,6,mixed,0.48,8.2,medium
USR_03772,2,adults,0.81,4.4,medium
USR_03773,4,adults,0.83,7.8,low
USR_03774,6,kids,0.38,6.3,medium
USR_03775,1,adults,0.87,2.0,low
USR_03776,3,adults,0.91,7.0,medium
USR_03777,3,mixed,0.66,2.7,low
USR_03778,2,adults,0.5,4.4,low
USR_03779,4,kids,0.28,4.5,medium
USR_03780,4,kids,0.38,3.2,medium
USR_03781,4,kids,0.41,5.3,medium
USR_03782,6,adults,0.4,7.9,low
USR_03783,2,adults,0.92,2.6,medium
USR_03784,4,mixed,0.49,5.9,low
USR_03785,6,kids,0.17,8.2,medium
USR_03786,3,mixed,0.31,3.4,medium
USR_03787,1,adults,0.91,3.0,medium
USR_03788,6,mixed,0.6,9.2,medium
USR_03789,3,mixed,0.78,5.7,medium
USR_03790,3,mixed,0.74,4.6,medium
USR_03791,1,adults,0.72,3.8,medium
USR_03792,3,kids,0.55,4.1,medium
USR_03793,2,adults,0.55,5.4,medium
USR_03794,1,adults,0.77,4.1,low
USR_03795,3,mixed,0.69,5.0,medium
USR_03796,5,mixed,0.36,6.8,medium
USR_03797,6,mixed,0.43,6.1,medium
USR_03798,3,mixed,0.77,2.8,low
USR_03799,2,adults,0.65,3.1,low
USR_03800,4,kids,0.44,6.6,high
USR_03801,3,kids,0.58,6.2,medium
USR_03802,4,mixed,0.67,6.3,low
USR_03803,5,mixed,0.36,6.7,medium
USR_03804,3,kids,0.57,6.3,medium
USR_03805,1,adults,0.75,3.2,high
USR_03806,4,mixed,0.46,6.5,low
USR_03807,5,mixed,0.72,5.1,low
USR_03808,1,adults,0.59,5.8,high
USR_03809,1,adults,0.42,2.8,low
USR_03810,1,adults,0.89,2.0,low
USR_03811,1,kids,0.42,5.2,high
USR_03812,3,mixed,0.74,5.9,medium
USR_03813,6,kids,0.14,6.3,low
USR_03814,3,mixed,0.58,4.0,low
USR_03815,3,mixed,0.55,4.2,low
USR_03816,5,kids,0.56,3.7,low
USR_03817,5,kids,0.47,4.7,high
USR_03818,6,kids,0.51,8.9,medium
USR_03819,5,kids,0.47,5.5,medium
USR_03820,2,mixed,0.79,7.3,high
USR_03821,6,kids,0.31,8.9,medium
USR_03822,5,mixed,0.63,7.9,low
USR_03823,6,adults,0.96,6.5,medium
USR_03824,3,kids,0.3,4.0,high
USR_03825,3,kids,0.14,4.6,high
USR_03826,6,mixed,0.75,6.3,low
USR_03827,2,mixed,0.75,2.0,medium
USR_03828,2,mixed,0.72,3.5,medium
USR_03829,6,kids,0.21,8.1,high
USR_03830,5,kids,0.36,4.4,low
USR_03831,4,mixed,0.47,4.5,medium
USR_03832,2,kids,0.5,4.8,high
USR_03833,1,adults,0.86,3.7,medium
USR_03834,3,adults,0.45,3.8,medium
USR_03835,6,kids,0.17,7.2,low
